session_id,user_id,age,platform,topic,persona,video_pause_density,video_rewind_density,video_rewind_distance_mean_s,video_same_segment_replay_count,video_forward_skip_density,video_forward_skip_distance_mean_s,video_slowdown_ratio,video_speedup_ratio,video_speed_change_count,video_completion_ratio,video_effective_watch_ratio,video_segment_coverage,video_pause_duration_mean_s,scroll_velocity_mean_px_s,scroll_velocity_std_px_s,scroll_reversal_rate,scroll_reversal_depth_mean_px,scroll_revisit_rate,scroll_concept_loop_count,scroll_reading_coverage,scroll_dwell_time_mean_s,scroll_dwell_time_variance_s,scroll_linear_reading_ratio,scroll_section_skip_count,scroll_reading_speed_wpm_estimate,typing_iki_mean_ms,typing_iki_std_ms,typing_iki_cv,typing_speed_cpm,typing_dwell_time_mean_ms,typing_dwell_time_std_ms,typing_flight_time_mean_ms,typing_flight_time_std_ms,typing_backspace_rate,typing_correction_burst_rate,typing_correction_burst_length_mean,typing_pause_before_typing_ms,typing_rhythm_entropy,typing_long_pause_rate,typing_acceleration,typing_error_correction_ratio,focus_loss_count,focus_loss_total_duration_s,focus_loss_ratio,focus_mean_loss_duration_s,focus_max_loss_duration_s,focus_rapid_tab_switch_rate,focus_return_latency_mean_s,focus_return_latency_std_s,focus_idle_ratio,focus_idle_bout_count,focus_active_engagement_ratio,focus_context_flag,quiz_score,quiz_first_attempt_accuracy,quiz_time_to_answer_mean_s,quiz_time_to_answer_std_s,quiz_time_to_answer_cv,quiz_hint_request_rate,quiz_max_hint_level_used,quiz_hint_dependency_ratio,quiz_answer_change_rate,quiz_confidence_mean,quiz_confidence_accuracy_correlation,quiz_confidence_mismatch,quiz_overconfidence_flag,quiz_underconfidence_flag,quiz_time_to_first_action_s,quiz_abandonment_rate,external_reference_count,external_llm_reference_count,external_search_reference_count,external_reference_site_count,external_time_ratio,external_llm_time_ratio,external_mean_duration_s,external_before_answer_rate,external_help_seeking_index,external_borrowed_knowledge_flag,personal_drift_zscore,confidence_gap,multi_modal_confusion_score,productive_struggle_score,unproductive_struggle_score,engagement_deviation,behavioral_instability_index,concept_loop_score,retention_risk_proxy,fatigue_proxy,comprehension_confidence,fatigue_label
session_02284,student_2284,18,NPTEL,Computer Networks,Distracted Learner,1.12929,0.95286,26.626958,2.0,2.361922,32.916412,0.245649,0.275335,3.0,0.221173,0.418716,0.058198,32.225667,516.862346,941.185502,2.753613,441.658391,0.349886,2.0,0.082292,20.11527,308.095995,0.495076,8.0,262.41482,432.17878,344.950741,0.798167,257.135184,154.322397,60.932121,172.174469,85.738947,0.095052,1.077624,4.881322,2343.919993,1.192141,0.297097,-82.49232,0.337587,8.0,37.064021,0.723422,27.541706,44.644592,4.727201,27.587223,31.597495,0.352196,3.0,0.150318,1.0,0.395976,0.243573,33.475061,15.091715,0.450835,1.111282,1.0,0.280166,1.259978,0.421706,0.686252,0.02573,0.0,0.0,8.982681,0.398055,3.0,2.0,0.0,0.0,0.114357,0.057436,22.063789,0.252213,0.404821,0.0,3.075165,0.02573,0.357341,0.0,0.011619,-2.050832,0.312202,0.561073,0.551353,0.437085,0.4263,0
session_02285,student_2285,20,Coursera,DBMS,Cramming Learner,1.839011,2.366687,43.544313,5.0,0.690829,23.037459,0.626842,0.145887,6.0,0.786707,0.942586,0.744805,28.410479,282.501246,544.36088,4.198715,788.041927,0.763021,6.0,0.652743,37.858785,488.231666,0.463322,1.0,105.585956,287.014189,322.935963,1.125157,223.762115,144.763624,39.867592,83.89981,102.630584,0.345726,2.703341,5.691959,4198.024638,1.388878,0.350124,-27.996607,0.633825,6.0,18.63992,0.333291,12.316621,24.129502,2.63037,8.803997,13.611677,0.199223,2.0,0.639437,1.0,0.695236,0.447917,65.350773,26.474156,0.405109,1.66444,1.0,0.443558,1.797063,0.784705,0.521103,0.089469,0.0,0.0,24.204113,0.109276,3.0,3.0,0.0,0.0,0.181159,0.106018,24.545729,0.387282,0.561773,0.0,4.035816,0.089469,0.684404,0.0,0.066921,0.400813,0.309115,0.921007,0.418268,0.24793,0.65,0
session_02286,student_2286,20,LeetCode,Mathematics,Focused Learner,0.531663,0.463658,10.75962,0.0,0.752438,9.758793,0.115165,0.203075,1.0,0.799524,0.776747,0.80647,12.92321,269.505005,42.083446,0.828488,85.227496,0.129761,1.0,0.82517,11.074614,28.493069,0.907844,2.0,143.2972,145.035972,134.989119,0.930729,202.175043,56.868388,20.627105,94.650079,75.242124,0.129019,0.106232,3.007678,900.73164,0.621619,0.047406,7.848352,0.18386,0.0,3.183249,0.0,0.005254,3.090811,0.0,6.195733,0.0,0.0979,2.0,0.968127,1.0,0.811694,0.835109,18.980127,7.47333,0.393745,0.353009,0.0,0.110137,0.089281,0.868271,0.591746,0.056577,0.0,0.0,5.412541,0.107214,0.0,0.0,0.0,1.0,0.009193,0.0,6.525251,0.044018,0.0,0.0,0.878511,0.056577,0.118886,0.058223,0.008848,1.631988,0.130405,0.154365,0.143078,0.06392,0.8226,0
session_02287,student_2287,18,College LMS,Computer Networks,Productive Struggler,1.633627,1.901687,34.830544,3.0,0.772311,31.41136,0.358496,0.220522,4.0,0.924039,1.260445,0.890138,25.953851,421.345429,525.236825,3.903831,655.076487,0.405335,4.0,0.849062,25.803385,403.878569,0.711922,2.0,258.342001,408.041615,274.481517,0.67268,177.231678,130.118961,49.250695,155.704893,109.08723,0.27929,1.608555,5.514352,2984.509651,1.221335,0.356655,31.780752,0.504502,4.0,20.3834,0.284038,9.070388,22.849783,2.004393,17.038636,12.908301,0.324906,3.0,0.69491,1.0,0.735616,0.46608,43.331707,13.466956,0.310788,1.43262,1.0,0.377958,1.187277,0.687728,0.725502,-0.047888,0.0,0.0,19.241703,0.178499,2.0,1.0,0.0,0.0,0.139148,0.100362,39.049374,0.28545,0.488235,0.0,2.951482,-0.047888,0.528533,0.072916,0.0,0.602468,0.241319,0.801778,0.353165,0.252589,0.6055,0
session_02288,student_2288,20,Coursera,Physics,Cognitively Fatigued Learner,1.252986,1.379286,11.027112,1.0,1.128354,23.082704,0.155975,0.144922,4.0,0.485511,0.575034,0.411372,35.535124,426.586817,414.641903,2.969074,316.94044,0.395566,2.0,0.524474,34.136412,539.503236,0.604066,3.0,170.912088,664.219996,431.680769,0.649906,190.100546,192.718538,99.064515,218.708139,159.916105,0.209891,1.541052,5.838629,2570.190023,1.699181,0.59631,-66.086324,0.514254,6.0,29.164262,0.405195,20.637029,22.177445,2.649666,18.627183,25.423016,0.411192,4.0,0.466628,1.0,0.40095,0.229329,43.350391,20.065702,0.462872,0.751683,1.0,0.185483,1.200412,0.530866,0.452371,0.129915,0.0,0.0,15.317298,0.241512,1.0,2.0,2.0,0.0,0.101177,0.077226,23.838331,0.276575,0.232697,0.0,3.123538,0.129915,0.378576,0.0,0.055854,-0.954362,0.298476,0.465189,0.47353,0.380524,0.4517,1
session_02289,student_2289,23,College LMS,Physics,Distracted Learner,1.366348,2.10574,30.704922,4.0,2.043396,27.113597,0.315943,0.208513,5.0,0.524266,0.751444,0.480033,27.691289,704.838575,966.282747,5.073933,684.636961,0.42024,3.0,0.367648,28.121753,310.781169,0.519328,5.0,254.968803,332.172945,268.704969,0.808931,196.321896,113.860483,40.636313,163.471029,99.953639,0.250788,1.463273,5.165973,2172.175415,1.175088,0.23843,-42.572324,0.467866,7.0,47.634241,0.757801,27.802761,52.221031,4.064343,22.438579,27.696629,0.29044,1.0,0.211111,1.0,0.528542,0.396558,43.105404,21.619396,0.501547,1.27811,2.0,0.275494,1.270068,0.463128,0.360506,-0.065415,0.0,0.0,15.154277,0.253444,2.0,2.0,0.0,1.0,0.221712,0.003255,45.008046,0.424211,0.266865,0.0,3.131878,-0.065415,0.541568,0.0,0.0,-1.882977,0.308142,0.806747,0.479161,0.394215,0.4251,0
session_02290,student_2290,22,YouTube,Data Structures,Cramming Learner,1.478705,2.304683,40.234122,4.0,0.558466,0.0,0.393792,0.12595,6.0,0.828504,1.109027,0.752215,26.80075,291.031183,518.473035,4.336937,761.650895,0.76629,4.0,0.776665,28.803549,472.397432,0.565599,1.0,88.731076,345.499909,331.448219,0.959329,220.863435,160.941975,40.436091,132.255736,105.293844,0.309749,1.939769,5.866299,3128.046616,1.545037,0.323138,5.643556,0.580899,3.0,22.962539,0.366479,15.07083,17.191711,1.507639,10.867588,10.851122,0.187587,3.0,0.559351,1.0,0.846901,0.622377,50.175103,20.70948,0.412744,1.529573,1.0,0.389122,1.483689,0.653831,0.421628,-0.193069,0.0,0.0,18.089184,0.114909,0.0,2.0,1.0,0.0,0.195285,0.076964,44.121038,0.231192,0.348057,0.0,4.061983,-0.193069,0.610449,0.336094,0.0,-0.085762,0.287718,0.922097,0.342259,0.275845,0.7131,0
session_02291,student_2291,19,College LMS,Computer Networks,Focused Learner,0.774316,0.577533,9.619889,0.0,0.47868,2.776238,0.156584,0.13147,2.0,0.936684,0.997456,0.876585,15.383443,108.280054,173.491925,1.038168,442.945702,0.19884,2.0,0.96058,17.183454,174.916219,0.880526,1.0,88.228042,260.817537,194.300602,0.744968,248.498062,123.367051,28.231575,105.4951,67.6532,0.052534,0.84822,2.928251,1619.097581,1.000563,0.19838,43.105291,0.139839,1.0,1.267842,0.042949,6.148872,9.091409,0.672957,0.804898,0.0,0.135928,1.0,0.85044,1.0,1.0,1.0,26.909548,6.067822,0.22549,0.016148,0.0,0.098031,0.626545,0.802516,0.524045,-0.197484,0.0,0.0,9.387273,0.000614,0.0,0.0,0.0,1.0,0.0,0.048052,12.902918,0.042473,0.0,0.0,0.900593,-0.197484,0.190728,0.259896,0.0,0.877948,0.143913,0.288502,0.088523,0.133788,0.9362,0
session_02292,student_2292,23,YouTube,Machine Learning,Productive Struggler,1.431409,1.981711,37.759162,4.0,0.273324,0.0,0.489619,0.122765,5.0,0.795113,1.074518,0.719714,36.445925,324.820897,475.351096,3.949934,586.347332,0.557782,3.0,0.781596,37.405317,494.2412,0.648519,2.0,45.724829,546.210025,407.267424,0.745624,132.037701,193.264359,73.794542,166.095264,171.001814,0.310857,2.069165,4.45447,3397.886842,1.364812,0.447237,-40.968152,0.486663,5.0,16.01187,0.306685,15.851779,16.738945,0.937603,6.772253,11.173537,0.303174,2.0,0.607798,1.0,0.598142,0.409447,48.364036,21.276572,0.439925,0.958086,2.0,0.37671,1.31234,0.639701,0.607298,0.041559,0.0,0.0,23.983581,0.144089,3.0,1.0,1.0,1.0,0.113798,0.087794,25.748744,0.255701,0.266146,0.0,3.17685,0.041559,0.589251,0.0,0.027041,0.356725,0.279392,0.852594,0.422593,0.310888,0.6,0
session_02293,student_2293,24,NPTEL,Computer Networks,Cognitively Fatigued Learner,1.365786,1.738821,31.695506,4.0,0.669828,0.0,0.406564,0.065618,5.0,0.517107,0.663478,0.391593,47.222087,244.501401,429.987475,3.693382,550.464083,0.604127,5.0,0.574794,41.52434,484.122092,0.528494,2.0,40.0,837.936124,517.347909,0.617407,142.455167,226.946407,104.49757,334.717849,176.563391,0.346788,2.268514,6.412156,3847.833906,2.009281,0.612692,-96.353129,0.535073,4.0,14.162714,0.294104,8.354313,17.500343,0.489679,12.763916,7.541326,0.388509,3.0,0.53985,1.0,0.256283,0.044838,50.19299,25.168379,0.501432,1.516967,2.0,0.586492,1.419902,0.329466,0.714555,0.073183,0.0,0.0,18.375345,0.200158,1.0,2.0,2.0,1.0,0.160615,0.09174,43.633925,0.370405,0.440902,0.0,3.879332,0.073183,0.597025,0.0,0.231051,-0.063746,0.272308,0.868042,0.622117,0.37905,0.3237,1
session_02294,student_2294,23,GeeksForGeeks,Operating Systems,Distracted Learner,1.266557,1.46926,22.427121,2.0,2.114686,22.917519,0.222505,0.11968,5.0,0.386763,0.630026,0.267712,25.83427,383.69517,823.937855,3.780865,381.251567,0.333324,2.0,0.257828,24.309151,264.324428,0.596267,5.0,230.70099,493.077402,310.693776,0.630112,213.306149,145.291839,48.380992,172.235926,124.214332,0.188479,1.522887,4.20905,2299.866423,1.332086,0.266678,-28.359691,0.392963,9.0,41.731828,0.693232,24.781303,47.203541,4.913152,20.49618,26.819522,0.270416,2.0,0.198658,1.0,0.486931,0.459361,42.728905,14.37002,0.336307,0.93468,1.0,0.258382,1.280735,0.665086,0.321997,0.178155,0.0,0.0,19.415986,0.265337,4.0,1.0,1.0,0.0,0.161403,0.061832,37.71575,0.368798,0.221914,0.0,3.263645,0.178155,0.430281,0.0,0.089254,-2.095326,0.261286,0.555552,0.472649,0.409577,0.4491,0
session_02295,student_2295,19,LeetCode,Mathematics,Cramming Learner,1.62544,1.937751,34.968617,5.0,0.548252,11.089235,0.392117,0.025371,5.0,0.802151,0.995455,0.740353,36.308519,300.957955,476.670203,3.628315,592.165534,0.369365,3.0,0.818831,28.75627,474.902267,0.602544,1.0,143.205926,395.576677,377.823963,0.955122,238.506097,135.839599,46.961756,142.413102,81.214343,0.267787,1.906563,6.146877,2729.903012,1.33175,0.294587,-10.340748,0.431615,0.0,0.0,0.101648,1.837684,18.756889,0.65711,12.398067,10.827477,0.209915,1.0,0.780399,1.0,0.888675,0.806942,40.141201,25.572818,0.637072,1.107938,1.0,0.536348,1.431941,0.607842,0.265211,-0.280833,0.0,0.0,14.201778,0.03802,2.0,0.0,0.0,1.0,0.128846,0.0,28.78257,0.289381,0.28521,0.0,3.054624,-0.280833,0.540216,0.41173,0.0,0.211458,0.306874,0.789788,0.312471,0.198257,0.7636,0
session_02296,student_2296,18,YouTube,DBMS,Focused Learner,0.295265,0.206721,11.720891,1.0,0.445439,17.069456,0.099247,0.200218,1.0,0.900605,0.911527,0.837494,6.21579,267.888649,204.010643,0.51399,241.685126,0.004063,2.0,0.928719,15.49005,62.448159,0.792253,1.0,146.626391,178.710369,103.614154,0.579788,244.809344,74.027584,19.484052,74.004672,53.002767,0.066765,0.014334,0.788873,417.53804,0.756657,0.049227,21.526016,0.077849,2.0,0.524677,0.077348,5.316152,5.157878,1.166505,5.422808,0.0,0.165781,0.0,0.814007,1.0,0.900826,0.887459,10.204525,6.771085,0.663537,0.024004,0.0,0.018847,0.117211,0.766791,0.638683,-0.134035,0.0,0.0,5.540525,0.076882,0.0,1.0,0.0,0.0,0.0,0.0,6.54534,0.0,0.0,0.0,1.441449,-0.134035,0.14077,0.139694,0.0,0.7105,0.14081,0.334688,0.105041,0.119723,0.8292,0
session_02297,student_2297,22,College LMS,Algorithms,Productive Struggler,1.604844,1.964343,30.02736,6.0,0.744085,0.0,0.383431,0.032624,4.0,0.669994,0.847542,0.69426,35.234771,85.830466,350.692729,3.66789,631.73417,0.375811,5.0,0.671297,32.111298,411.593965,0.735634,1.0,109.340694,377.948968,359.613452,0.951487,110.278481,148.45635,53.940262,180.551883,143.223248,0.243325,1.764954,4.881883,3394.991255,1.240002,0.368699,-33.345298,0.511566,3.0,8.370912,0.136764,3.428339,14.360141,0.0,3.714049,12.619309,0.25305,1.0,0.797963,1.0,0.768812,0.650983,44.038024,18.105055,0.411123,1.294019,1.0,0.358783,1.260858,0.6823,0.701664,-0.086512,0.0,0.0,19.268695,0.059917,1.0,0.0,0.0,0.0,0.013636,0.045957,17.79634,0.133074,0.266536,0.0,2.755811,-0.086512,0.525868,0.147078,0.0,0.414777,0.266491,0.791937,0.353083,0.209591,0.6939,0
session_02298,student_2298,18,NPTEL,Computer Networks,Cognitively Fatigued Learner,1.509491,1.768432,32.932848,4.0,1.039252,15.57094,0.202579,0.134228,5.0,0.426749,0.624809,0.331307,34.457069,427.36307,636.791895,4.159406,344.931109,0.49248,4.0,0.347759,37.772686,592.706031,0.45925,5.0,125.54182,599.840149,420.460673,0.700955,199.593847,170.97522,53.432962,252.779794,149.763808,0.254455,2.15066,4.963778,3069.395247,2.003459,0.444571,-53.325878,0.570175,5.0,34.21067,0.406475,13.927507,38.484803,2.413359,19.333884,20.841371,0.328094,3.0,0.486595,1.0,0.269676,0.123732,40.189824,24.397158,0.607048,1.453014,2.0,0.497678,1.784419,0.246468,0.669047,-0.023208,0.0,0.0,17.460579,0.313664,3.0,4.0,0.0,0.0,0.16147,0.082195,49.509767,0.451558,0.520589,0.0,4.193163,-0.023208,0.556258,0.0,0.219181,-0.480123,0.335811,0.830827,0.61671,0.350012,0.3559,1
session_02299,student_2299,20,YouTube,Computer Networks,Distracted Learner,1.009172,1.504426,19.939388,3.0,2.238544,61.875515,0.368594,0.326549,4.0,0.297386,0.493271,0.163951,23.171168,767.669427,871.452248,3.209682,443.162059,0.248748,3.0,0.122777,22.731493,229.058874,0.652698,7.0,224.669456,318.256618,195.584156,0.614549,196.920272,124.495948,37.531083,89.699894,42.132318,0.2364,0.955402,4.166258,1594.783745,1.16263,0.179897,-8.789177,0.354946,8.0,31.241171,0.687258,22.290591,42.502003,6.088696,25.01654,27.797693,0.180646,2.0,0.280661,1.0,0.500575,0.338259,34.08883,14.776107,0.433459,1.118794,1.0,0.292277,1.108013,0.51858,0.591862,0.018005,0.0,0.0,10.827437,0.369405,3.0,2.0,2.0,1.0,0.125543,0.089297,22.097125,0.213154,0.316819,0.0,3.899244,0.018005,0.463178,0.0,0.009853,-1.203536,0.25728,0.749583,0.508698,0.348859,0.4916,0
session_02300,student_2300,21,YouTube,Machine Learning,Cramming Learner,1.535067,1.727785,48.197552,3.0,0.9486,22.35261,0.26683,0.042201,6.0,0.792615,1.042549,0.744736,32.250551,121.739183,443.758047,4.032757,656.077009,0.535633,3.0,0.744426,27.626826,452.442991,0.589162,3.0,142.797191,426.949388,307.963485,0.721311,179.350038,157.785058,56.726284,167.712896,143.111092,0.27061,2.208932,5.321867,3692.31454,1.330358,0.33821,-22.249555,0.604215,2.0,20.072584,0.319516,14.14161,16.347729,2.201077,11.391531,3.27442,0.223421,2.0,0.487294,1.0,0.694461,0.556466,39.4697,21.040038,0.533068,0.545965,0.0,0.290813,1.808244,0.743231,0.589633,0.048771,0.0,0.0,22.405262,0.14479,1.0,2.0,2.0,1.0,0.172964,0.01772,28.125196,0.108324,0.197581,0.0,3.562663,0.048771,0.574919,0.0,0.032867,-0.678062,0.255509,0.845211,0.368494,0.289778,0.65,0
session_02301,student_2301,21,LeetCode,Algorithms,Focused Learner,0.934629,0.721003,20.733114,3.0,0.537543,7.054022,0.267974,0.119713,4.0,0.83276,0.959169,0.889906,10.707836,272.119039,251.95447,1.823998,227.892895,0.242258,1.0,0.899343,15.928261,287.705401,0.744911,2.0,129.179811,280.423355,182.004852,0.649036,243.403149,124.241876,30.420496,104.978245,89.871916,0.077637,0.861312,3.786131,1470.086479,0.903511,0.190701,79.059454,0.201266,0.0,6.979918,0.086876,8.050666,10.056224,0.0,6.794745,8.252382,0.083583,0.0,0.842836,1.0,0.959443,0.981194,30.461053,7.802396,0.256143,0.095531,1.0,0.073348,0.37978,0.862934,0.459551,-0.096509,0.0,0.0,6.817998,0.005369,3.0,0.0,1.0,0.0,0.063913,0.032448,24.411578,0.13475,0.16395,0.0,1.519337,-0.096509,0.286074,0.311301,0.0,1.108395,0.176335,0.525197,0.121314,0.134554,0.858,0
session_02302,student_2302,19,LeetCode,Operating Systems,Productive Struggler,2.035732,2.717944,39.484943,5.0,0.430799,10.925366,0.377579,0.083863,4.0,0.80706,1.123013,0.857065,25.593598,266.780405,472.641296,4.618933,728.749446,0.762752,7.0,0.787461,30.440915,513.152622,0.468688,3.0,115.556199,435.437129,309.300467,0.710322,165.295723,145.608053,45.449961,158.751945,117.664529,0.318462,2.422703,7.146953,4146.041649,1.28868,0.349252,5.526864,0.530003,2.0,15.049991,0.225551,10.931584,11.32841,1.645052,15.494056,9.817724,0.236459,3.0,0.664165,1.0,0.86647,0.715641,61.939675,21.122631,0.341019,0.991943,2.0,0.452897,1.423624,0.679657,0.392687,-0.186813,0.0,0.0,20.759977,0.118314,1.0,2.0,0.0,1.0,0.130909,0.041322,45.222703,0.253851,0.400135,0.0,3.688047,-0.186813,0.637278,0.392448,0.0,-0.131026,0.261438,0.920917,0.335756,0.243572,0.7398,0
session_02303,student_2303,18,NPTEL,DBMS,Cognitively Fatigued Learner,1.529664,1.377948,22.942022,2.0,0.895878,2.630595,0.34452,0.135057,2.0,0.533494,0.821673,0.502458,39.745276,285.287554,511.185896,3.806407,432.926452,0.517047,3.0,0.41403,32.473477,471.773707,0.614333,2.0,51.194458,737.745313,424.802817,0.575812,141.471994,206.656218,84.347024,188.968471,179.670642,0.277092,2.184586,4.251063,3671.010923,1.834534,0.522249,-53.47757,0.547311,4.0,25.286265,0.381329,16.317659,16.098234,0.737777,13.539557,16.751912,0.330364,3.0,0.439621,1.0,0.447277,0.272721,51.556995,23.229723,0.450564,1.229238,1.0,0.375178,1.664128,0.591823,0.334735,0.144546,0.0,0.0,20.946348,0.227318,2.0,2.0,1.0,0.0,0.191892,0.090342,29.526331,0.315719,0.287996,0.0,3.871993,0.144546,0.541986,0.0,0.085643,-0.373209,0.274162,0.727905,0.515326,0.377776,0.4489,1
session_02304,student_2304,18,NPTEL,Computer Networks,Distracted Learner,1.204787,1.629405,31.496898,4.0,1.993206,39.932871,0.314522,0.305283,6.0,0.424846,0.599427,0.281998,20.687827,629.269726,798.275076,4.696209,473.784764,0.452253,3.0,0.278496,22.664692,265.201881,0.541253,8.0,298.074182,218.162919,192.205038,0.881016,263.179572,122.514793,34.188927,150.031042,66.126236,0.185486,0.839415,4.54579,2734.627111,0.914413,0.218732,67.08115,0.239632,6.0,31.693249,0.569785,18.135496,29.34274,5.328633,20.916163,29.650854,0.228088,3.0,0.437271,1.0,0.537622,0.355589,35.252266,11.280766,0.320001,1.12368,1.0,0.487594,1.458827,0.492213,0.571599,-0.045409,0.0,0.0,15.460486,0.365576,0.0,0.0,2.0,0.0,0.01008,0.045929,24.593603,0.357474,0.165825,0.0,2.940118,-0.045409,0.501241,0.0,0.0,-0.513253,0.272918,0.817418,0.514632,0.301803,0.4864,0
session_02305,student_2305,20,LeetCode,Operating Systems,Cramming Learner,1.925021,1.802789,41.4383,2.0,0.364734,9.596597,0.509421,0.033705,7.0,0.936697,1.26128,0.936757,34.135308,283.654117,450.358278,4.654357,700.150566,0.605992,4.0,0.915536,36.402004,468.596168,0.560981,1.0,146.875136,543.763823,428.319757,0.787694,120.72266,176.365776,72.622564,177.753029,158.130048,0.342828,2.359849,6.202228,3626.68999,1.633565,0.4241,-30.403225,0.50165,0.0,6.239475,0.144975,8.355532,10.423539,0.720385,8.272933,10.413355,0.214594,2.0,0.826144,1.0,0.664977,0.451582,52.488764,30.144495,0.574304,0.810693,0.0,0.14643,1.715226,0.638603,0.377731,-0.026374,0.0,0.0,20.438843,0.106929,3.0,1.0,0.0,0.0,0.120875,0.066329,9.977946,0.13165,0.220162,0.0,3.815973,-0.026374,0.596238,0.0,0.0,0.740584,0.287963,0.757553,0.328768,0.2287,0.65,0
session_02306,student_2306,21,College LMS,DBMS,Focused Learner,0.647643,0.72896,13.9305,2.0,0.29645,0.0,0.176191,0.129816,2.0,0.837002,1.004137,0.802531,17.253932,133.906448,180.228848,0.206806,237.430586,0.152865,0.0,0.773668,17.952872,77.101904,0.844254,1.0,107.018494,284.225438,173.271649,0.609628,231.973556,135.742505,11.827335,152.713058,78.500826,0.10696,0.309578,1.223379,1803.086102,0.594039,0.200777,19.216942,0.134132,0.0,2.566814,0.042281,3.546248,2.394491,0.871845,6.130476,6.272349,0.121379,1.0,0.906082,1.0,0.896391,0.875804,15.964546,11.167359,0.69951,0.388712,0.0,0.089963,0.406966,0.877184,0.836078,-0.019207,0.0,0.0,11.273769,0.0,0.0,1.0,0.0,2.0,0.095765,0.0,16.515412,0.0,0.015932,0.0,1.244294,-0.019207,0.162875,0.130047,0.0,1.149898,0.161543,0.273177,0.134287,0.126302,0.8165,0
session_02307,student_2307,22,YouTube,Algorithms,Productive Struggler,1.482233,2.199576,38.884161,5.0,0.54981,11.938338,0.483393,0.10359,2.0,0.900751,1.256963,0.803463,38.969597,351.637833,528.06044,4.640154,771.076339,0.582945,4.0,0.843759,36.259076,489.178369,0.554773,1.0,145.14447,524.998239,434.802049,0.828197,159.731399,165.008964,82.728153,189.045417,138.508896,0.303533,1.908967,6.441005,3911.860173,1.577135,0.50695,-28.0344,0.600792,3.0,7.511323,0.122264,1.44188,5.235176,3.00274,16.595117,16.838227,0.221258,2.0,0.741616,1.0,0.614048,0.455072,69.818002,27.414747,0.39266,1.328532,2.0,0.339609,1.677764,0.664061,0.7131,0.050013,0.0,0.0,23.591382,0.155287,3.0,2.0,1.0,0.0,0.170649,0.09796,44.136144,0.458805,0.380243,0.0,2.83621,0.050013,0.613227,0.0,0.034458,0.436889,0.295952,0.860982,0.382339,0.235304,0.6,0
session_02308,student_2308,24,GeeksForGeeks,Machine Learning,Cognitively Fatigued Learner,1.296278,0.7495,22.823542,3.0,1.05596,21.040274,0.220523,0.20143,4.0,0.592317,0.73776,0.468981,45.623787,320.369062,456.67695,1.941271,368.191718,0.286434,2.0,0.531426,27.498281,317.668658,0.672467,4.0,207.909954,760.236973,447.384001,0.58848,161.83188,215.433143,80.430567,223.667063,160.529306,0.231356,1.67466,4.984951,3226.239858,1.818808,0.551587,-36.319976,0.433087,5.0,24.061582,0.401768,14.40751,33.37965,1.692463,18.156522,18.749136,0.370082,4.0,0.394743,1.0,0.322632,0.263223,43.072715,18.913099,0.439097,1.331713,1.0,0.302783,1.113132,0.392058,0.64383,0.069427,0.0,0.0,18.828447,0.127952,4.0,2.0,2.0,1.0,0.096609,0.063436,30.367032,0.154753,0.364088,0.0,2.338692,0.069427,0.410847,0.0,0.092942,-0.841628,0.245838,0.651034,0.501182,0.401964,0.3941,1
session_02309,student_2309,20,YouTube,Computer Networks,Distracted Learner,0.887457,1.025311,21.666514,1.0,2.003775,38.044887,0.340988,0.142764,4.0,0.455681,0.65827,0.40737,17.755034,651.127937,734.785728,2.735496,222.585849,0.260496,1.0,0.230094,32.6771,311.866357,0.512224,6.0,262.169266,375.722451,270.024579,0.718681,193.702802,136.954116,42.412638,164.432011,87.368588,0.203449,1.258136,2.822724,2424.029925,1.334348,0.338031,39.639306,0.446341,11.0,50.60884,0.83877,28.067308,52.159175,6.085231,23.912904,26.165195,0.341502,2.0,0.096199,1.0,0.501992,0.39415,33.572858,12.273802,0.365587,0.871319,1.0,0.169809,0.84305,0.552269,0.713068,0.050277,0.0,0.0,9.409837,0.283631,1.0,2.0,0.0,1.0,0.13804,0.073764,29.097818,0.326145,0.192749,0.0,3.174656,0.050277,0.30867,0.0,0.017147,-1.437311,0.268183,0.309054,0.434308,0.446809,0.4161,0
session_02310,student_2310,20,YouTube,Machine Learning,Cramming Learner,1.96732,2.168326,44.01059,5.0,0.94441,3.329472,0.515456,0.0,5.0,0.786334,1.035062,0.714454,39.609016,328.800914,414.099393,3.799658,673.135436,0.618806,6.0,0.809361,32.569514,508.483183,0.533649,4.0,105.239591,613.211545,397.493408,0.648216,121.235155,193.821196,59.369776,183.704696,157.169493,0.298742,2.268298,6.779707,4201.542054,1.76175,0.497933,-37.656952,0.679805,4.0,12.146562,0.299296,11.306262,29.388118,1.392249,11.17057,12.996265,0.265627,2.0,0.581938,1.0,0.745914,0.577258,62.931157,26.1625,0.415732,1.247417,1.0,0.296961,1.708217,0.657779,0.541913,-0.088135,0.0,0.0,19.455934,0.118326,1.0,1.0,2.0,1.0,0.211051,0.086538,17.345463,0.330355,0.352788,0.0,4.141273,-0.088135,0.612419,0.103121,0.0,0.195222,0.268509,0.872935,0.358481,0.312663,0.65,0
